,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
178,134,191,111,0.7015706806282722,1.7207207207207207,1.2072072072072073,2.2522522522522523,1.5597014925373134,0.13612565445026178
179,148,208,127,0.7115384615384616,1.6377952755905512,1.1653543307086613,0.5039370078740157,0.32432432432432434,0.5192307692307693
180,137,195,114,0.7025641025641025,1.7105263157894737,1.2017543859649122,0.7982456140350878,1.562043795620438,0.010256410256410256
181,146,206,123,0.7087378640776699,1.6747967479674797,1.1869918699186992,1.008130081300813,1.7123287671232876,0.18446601941747573
182,130,188,106,0.6914893617021277,1.7735849056603774,1.2264150943396226,1.1320754716981132,1.6615384615384616,1.127659574468085
183,143,200,122,0.715,1.639344262295082,1.1721311475409837,1.5081967213114753,0.5594405594405595,0.19
184,148,203,122,0.729064039408867,1.6639344262295082,1.2131147540983607,0.7540983606557377,1.2837837837837838,0.6699507389162561
185,132,189,107,0.6984126984126984,1.766355140186916,1.233644859813084,1.0841121495327102,1.9318181818181819,0.2328042328042328
186,150,202,122,0.7425742574257426,1.6557377049180328,1.2295081967213115,0.7540983606557377,0.4533333333333333,0.6138613861386139
187,142,200,117,0.71,1.7094017094017093,1.2136752136752136,2.051282051282051,0.7323943661971831,1.15
188,151,206,128,0.7330097087378641,1.609375,1.1796875,1.015625,0.0,0.6213592233009708
189,133,190,110,0.7,1.7272727272727273,1.209090909090909,1.6545454545454545,1.2330827067669172,0.2
190,140,197,118,0.7106598984771574,1.6694915254237288,1.1864406779661016,1.5932203389830508,1.4714285714285715,0.6903553299492385
191,145,200,122,0.725,1.639344262295082,1.1885245901639345,0.5901639344262295,0.5517241379310345,0.13
192,139,200,124,0.695,1.6129032258064515,1.1209677419354838,1.2258064516129032,1.6115107913669064,0.42
193,138,199,123,0.6934673366834171,1.6178861788617886,1.1219512195121952,0.5691056910569106,1.1376811594202898,0.39195979899497485
194,139,202,126,0.6881188118811881,1.6031746031746033,1.1031746031746033,1.380952380952381,0.7769784172661871,0.5247524752475248
195,138,199,121,0.6934673366834171,1.6446280991735538,1.140495867768595,0.5785123966942148,0.10869565217391304,0.2914572864321608
196,136,196,120,0.6938775510204082,1.6333333333333333,1.1333333333333333,0.26666666666666666,1.6470588235294117,0.9795918367346939
197,124,188,109,0.6595744680851063,1.724770642201835,1.1376146788990826,0.14678899082568808,0.0967741935483871,1.0851063829787233
198,119,183,106,0.6502732240437158,1.7264150943396226,1.1226415094339623,0.16037735849056603,1.6638655462184875,0.3825136612021858
199,133,194,118,0.6855670103092784,1.6440677966101696,1.1271186440677967,1.7118644067796611,0.8120300751879699,0.4020618556701031
200,133,195,116,0.6820512820512821,1.6810344827586208,1.146551724137931,0.6810344827586207,0.6917293233082706,0.3487179487179487
201,132,193,117,0.6839378238341969,1.6495726495726495,1.1282051282051282,1.1282051282051282,0.4015151515151515,0.43523316062176165
202,138,199,123,0.6934673366834171,1.6178861788617886,1.1219512195121952,0.5691056910569106,1.1376811594202898,0.39195979899497485
203,125,190,107,0.6578947368421053,1.7757009345794392,1.1682242990654206,1.8504672897196262,0.848,0.33157894736842103
204,140,205,122,0.6829268292682927,1.680327868852459,1.1475409836065573,0.22950819672131148,1.2714285714285714,0.8975609756097561
205,140,200,117,0.7,1.7094017094017093,1.1965811965811965,0.8205128205128205,0.7428571428571429,1.26
206,139,201,118,0.6915422885572139,1.7033898305084745,1.1779661016949152,0.2966101694915254,1.1942446043165467,0.08955223880597014
207,132,192,109,0.6875,1.761467889908257,1.2110091743119267,0.0,1.4545454545454546,0.2708333333333333
208,132,192,109,0.6875,1.761467889908257,1.2110091743119267,0.0,1.4545454545454546,0.2708333333333333
209,151,209,128,0.722488038277512,1.6328125,1.1796875,0.5546875,0.847682119205298,0.6124401913875598
210,148,203,122,0.729064039408867,1.6639344262295082,1.2131147540983607,0.7540983606557377,1.2837837837837838,0.6699507389162561
211,147,200,122,0.735,1.639344262295082,1.2049180327868851,1.7704918032786885,0.54421768707483,0.07
212,150,205,125,0.7317073170731707,1.64,1.2,0.24,0.16666666666666666,0.3024390243902439
213,146,199,119,0.7336683417085427,1.6722689075630253,1.226890756302521,1.0588235294117647,0.8835616438356164,1.1155778894472361
214,139,192,110,0.7239583333333334,1.7454545454545454,1.2636363636363637,0.5818181818181818,0.920863309352518,0.96875
215,153,206,126,0.7427184466019418,1.6349206349206349,1.2142857142857142,0.23809523809523808,0.6535947712418301,0.3786407766990291
