,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
171,85,74,231,1.1486486486486487,0.3203463203463203,0.36796536796536794,0.6320346320346321,2.3294117647058825,2.418918918918919
172,80,69,228,1.1594202898550725,0.3026315789473684,0.3508771929824561,0.631578947368421,1.45,0.927536231884058
173,84,73,230,1.1506849315068493,0.3173913043478261,0.3652173913043478,1.0608695652173914,1.7857142857142858,1.643835616438356
174,77,66,223,1.1666666666666667,0.29596412556053814,0.3452914798206278,0.9775784753363229,1.6363636363636365,0.2878787878787879
175,71,60,219,1.1833333333333333,0.273972602739726,0.3242009132420091,0.7488584474885844,1.1830985915492958,3.15
176,86,73,228,1.178082191780822,0.3201754385964912,0.37719298245614036,0.5877192982456141,0.046511627906976744,2.0821917808219177
177,90,78,231,1.1538461538461537,0.33766233766233766,0.38961038961038963,0.4675324675324675,1.0888888888888888,0.6923076923076923
178,95,82,230,1.1585365853658536,0.3565217391304348,0.41304347826086957,0.4782608695652174,1.8105263157894738,1.0975609756097562
179,98,86,230,1.1395348837209303,0.3739130434782609,0.4260869565217391,1.0260869565217392,0.6938775510204082,0.13953488372093023
180,104,96,234,1.0833333333333333,0.41025641025641024,0.4444444444444444,0.0,1.8461538461538463,0.16666666666666666
181,110,99,238,1.1111111111111112,0.41596638655462187,0.46218487394957986,0.5798319327731093,0.09090909090909091,0.6868686868686869
182,109,97,239,1.1237113402061856,0.40585774058577406,0.4560669456066946,0.32217573221757323,1.311926605504587,2.0103092783505154
183,103,91,233,1.1318681318681318,0.3905579399141631,0.44206008583690987,0.6738197424892703,2.0485436893203883,2.098901098901099
184,106,92,234,1.1521739130434783,0.39316239316239315,0.452991452991453,0.10256410256410256,0.22641509433962265,2.4782608695652173
185,109,98,237,1.1122448979591837,0.41350210970464135,0.459915611814346,0.7848101265822784,1.7064220183486238,2.377551020408163
186,98,87,228,1.1264367816091954,0.3815789473684211,0.4298245614035088,0.34210526315789475,1.2653061224489797,0.8275862068965517
187,101,91,235,1.10989010989011,0.3872340425531915,0.4297872340425532,0.9829787234042553,1.3564356435643565,2.010989010989011
188,109,97,240,1.1237113402061856,0.4041666666666667,0.45416666666666666,0.32083333333333336,2.2018348623853212,0.4948453608247423
189,113,99,241,1.1414141414141414,0.4107883817427386,0.46887966804979253,0.7427385892116183,0.45132743362831856,0.9797979797979798
190,109,97,239,1.1237113402061856,0.40585774058577406,0.4560669456066946,0.32217573221757323,1.311926605504587,2.0103092783505154
191,101,88,232,1.1477272727272727,0.3793103448275862,0.4353448275862069,0.7931034482758621,1.900990099009901,1.5454545454545454
192,98,86,230,1.1395348837209303,0.3739130434782609,0.4260869565217391,1.0260869565217392,0.6938775510204082,0.13953488372093023
193,97,87,233,1.1149425287356323,0.37339055793991416,0.41630901287553645,1.0600858369098713,0.4845360824742268,0.8390804597701149
194,92,81,227,1.1358024691358024,0.3568281938325991,0.4052863436123348,0.12334801762114538,2.2934782608695654,1.8271604938271604
195,98,86,230,1.1395348837209303,0.3739130434782609,0.4260869565217391,1.0260869565217392,0.6938775510204082,0.13953488372093023
196,97,85,229,1.1411764705882352,0.37117903930131,0.42358078602620086,0.2314410480349345,0.09278350515463918,2.3176470588235296
197,103,93,237,1.10752688172043,0.3924050632911392,0.4345991561181435,0.45147679324894513,0.24271844660194175,0.978494623655914
198,100,88,229,1.1363636363636365,0.38427947598253276,0.4366812227074236,0.4192139737991266,1.84,1.3181818181818181
199,93,84,223,1.1071428571428572,0.37668161434977576,0.4170403587443946,0.5919282511210763,0.4731182795698925,0.03571428571428571
200,100,91,230,1.098901098901099,0.39565217391304347,0.43478260869565216,0.6086956521739131,1.94,2.3736263736263736
201,103,92,229,1.1195652173913044,0.4017467248908297,0.4497816593886463,0.017467248908296942,0.7378640776699029,0.3804347826086957
202,97,89,227,1.0898876404494382,0.3920704845814978,0.42731277533039647,0.8149779735682819,2.422680412371134,0.033707865168539325
203,104,94,230,1.1063829787234043,0.40869565217391307,0.45217391304347826,0.20869565217391303,1.1153846153846154,1.1914893617021276
204,101,90,229,1.1222222222222222,0.3930131004366812,0.4410480349344978,0.5676855895196506,1.2871287128712872,0.9888888888888889
